sep=;
Time;cpu/usage_rate.sum;cpu/request.sum;performance.gold.users
2019-08-05T20:02:19.000Z;undefined;null;undefined
2019-08-05T20:02:20.000Z;undefined;null;undefined
2019-08-05T20:02:21.000Z;undefined;null;undefined
2019-08-05T20:02:22.000Z;undefined;null;undefined
2019-08-05T20:02:23.000Z;undefined;null;undefined
2019-08-05T20:02:24.000Z;undefined;null;undefined
2019-08-05T20:02:25.000Z;undefined;null;undefined
2019-08-05T20:02:26.000Z;undefined;null;undefined
2019-08-05T20:02:27.000Z;undefined;null;undefined
2019-08-05T20:02:28.000Z;undefined;null;undefined
2019-08-05T20:02:29.000Z;undefined;null;undefined
2019-08-05T20:02:30.000Z;undefined;1250;undefined
2019-08-05T20:02:31.000Z;undefined;null;undefined
2019-08-05T20:02:32.000Z;undefined;null;undefined
2019-08-05T20:02:33.000Z;undefined;null;undefined
2019-08-05T20:02:34.000Z;undefined;null;undefined
2019-08-05T20:02:35.000Z;undefined;null;undefined
2019-08-05T20:02:36.000Z;undefined;null;undefined
