sep=;
Time;cpu/usage_rate.sum;cpu/request.sum;performance.gold.users
2019-08-05T18:05:33.000Z;undefined;null;undefined
2019-08-05T18:05:33.500Z;undefined;null;undefined
2019-08-05T18:05:34.000Z;undefined;null;undefined
2019-08-05T18:05:34.500Z;undefined;null;undefined
2019-08-05T18:05:35.000Z;undefined;null;undefined
2019-08-05T18:05:35.500Z;undefined;null;undefined
2019-08-05T18:05:36.000Z;undefined;null;undefined
2019-08-05T18:05:36.500Z;undefined;null;undefined
2019-08-05T18:05:37.000Z;undefined;null;undefined
2019-08-05T18:05:37.500Z;undefined;null;undefined
2019-08-05T18:05:38.000Z;undefined;null;undefined
2019-08-05T18:05:38.500Z;undefined;null;undefined
2019-08-05T18:05:39.000Z;undefined;null;undefined
2019-08-05T18:05:39.500Z;undefined;null;undefined
2019-08-05T18:05:40.000Z;undefined;null;undefined
2019-08-05T18:05:40.500Z;undefined;null;undefined
2019-08-05T18:05:41.000Z;undefined;null;undefined
2019-08-05T18:05:41.500Z;undefined;null;undefined
2019-08-05T18:05:42.000Z;undefined;null;undefined
2019-08-05T18:05:42.500Z;undefined;null;undefined
2019-08-05T18:05:43.000Z;undefined;null;undefined
2019-08-05T18:05:43.500Z;undefined;null;undefined
2019-08-05T18:05:44.000Z;undefined;null;undefined
2019-08-05T18:05:44.500Z;undefined;null;undefined
2019-08-05T18:05:45.000Z;undefined;1;undefined
2019-08-05T18:05:45.500Z;undefined;null;undefined
2019-08-05T18:05:46.000Z;undefined;null;undefined
2019-08-05T18:05:46.500Z;undefined;null;undefined
2019-08-05T18:05:47.000Z;undefined;null;undefined
2019-08-05T18:05:47.500Z;undefined;null;undefined
2019-08-05T18:05:48.000Z;undefined;null;undefined
2019-08-05T18:05:48.500Z;undefined;null;undefined
2019-08-05T18:05:49.000Z;undefined;null;undefined
2019-08-05T18:05:49.500Z;undefined;null;undefined
2019-08-05T18:05:50.000Z;undefined;null;undefined
2019-08-05T18:05:50.500Z;undefined;null;undefined
2019-08-05T18:05:51.000Z;undefined;null;undefined
2019-08-05T18:05:51.500Z;undefined;null;undefined
2019-08-05T18:05:52.000Z;undefined;null;undefined
2019-08-05T18:05:52.500Z;undefined;null;undefined
2019-08-05T18:05:53.000Z;undefined;null;undefined
2019-08-05T18:05:53.500Z;undefined;null;undefined
2019-08-05T18:05:54.000Z;undefined;null;undefined
2019-08-05T18:05:54.500Z;undefined;null;undefined
2019-08-05T18:05:55.000Z;undefined;null;undefined
2019-08-05T18:05:55.500Z;undefined;null;undefined
2019-08-05T18:05:56.000Z;undefined;null;undefined
2019-08-05T18:05:56.500Z;undefined;null;undefined
2019-08-05T18:05:57.000Z;undefined;null;undefined
2019-08-05T18:05:57.500Z;undefined;null;undefined
2019-08-05T18:05:58.000Z;undefined;null;undefined
2019-08-05T18:05:58.500Z;undefined;null;undefined
2019-08-05T18:05:59.000Z;undefined;null;undefined
2019-08-05T18:05:59.500Z;undefined;null;undefined
2019-08-05T18:06:00.000Z;undefined;1;undefined
2019-08-05T18:06:00.500Z;undefined;null;undefined
2019-08-05T18:06:01.000Z;undefined;null;undefined
2019-08-05T18:06:01.500Z;undefined;null;undefined
2019-08-05T18:06:02.000Z;undefined;null;undefined
2019-08-05T18:06:02.500Z;undefined;null;undefined
2019-08-05T18:06:03.000Z;undefined;null;undefined
2019-08-05T18:06:03.500Z;undefined;null;undefined
2019-08-05T18:06:04.000Z;undefined;null;undefined
2019-08-05T18:06:04.500Z;undefined;null;undefined
2019-08-05T18:06:05.000Z;undefined;null;undefined
2019-08-05T18:06:05.500Z;undefined;null;undefined
